district,river,season,rainfall_mm,temperature_c,water_level_m,soil_saturation,urbanization_index,day_of_year,flood_event
District_17,River_2,Monsoon,92.78834953526666,22.66670892981573,3.8726000288977795,0.9352048568630712,0.2798645089391024,29,0
District_17,River_1,Pre-monsoon,80.92926611078504,17.283622970469445,2.247996973140488,0.7558104968640627,0.1071940801021517,44,0
District_2,River_1,Monsoon,162.56120082362895,33.38994601629668,6.006646484301335,0.4633765703949233,0.5202429402412522,236,0
District_6,River_1,Pre-monsoon,66.27512267866962,34.88885138023742,10.615347711412959,0.6070528962406389,0.8063622610421702,351,0
District_14,River_4,Summer,126.46730378553066,46.297947684261416,4.019364610173729,0.9075217012091885,0.3061635310630524,95,0
District_6,River_1,Pre-monsoon,142.22238989585162,21.44356701459023,1.3927851783984704,0.8312285600030505,0.260532164721767,35,0
District_2,River_2,Monsoon,77.84908597182726,40.198657009724286,4.189833231913801,0.6154534856616894,0.20776782008855255,73,0
District_1,River_4,Monsoon,103.77260999832274,41.249968314280295,9.344630705729992,0.9153184842698747,0.47668702941243024,181,0
District_10,River_2,Summer,178.382160232801,25.70809016239869,3.9731264478326183,0.38028696512010274,0.5727611360133569,181,0
District_5,River_5,Pre-monsoon,43.94049361179128,27.76148928543105,2.223673333814049,0.7331804510262881,0.13456571005212292,7,0
District_2,River_1,Monsoon,122.83010470811796,27.265842739443514,2.6763155797374862,0.016115115222375187,0.8014335297248047,269,0
District_16,River_4,Monsoon,103.37117088751836,25.5263226396026,0.9195242100516419,0.5829737756086586,0.5300737774196674,84,1
District_2,River_4,Monsoon,154.6439824554101,23.79494542400093,0.6995501174192373,0.13697890707489102,0.5627617106402684,243,0
District_10,River_1,Summer,103.72246653834277,32.286527297100996,8.622708193627147,0.5243007762075218,0.11755874089628104,189,0
District_2,River_3,Summer,134.9685021687119,33.24824612328492,5.490564365399135,0.24651131373423685,0.6232453530850507,222,0
District_16,River_3,Monsoon,3.3485139031302538,24.576544915651954,9.57921580158174,0.3806830420888394,0.6783192840614306,41,0
District_16,River_2,Monsoon,10.949227940508404,23.08525730461216,3.82354400241987,0.7921645953290058,0.4038150363560824,219,1
District_19,River_1,Winter,40.71497917382273,28.342908270242184,-2.1286463496990566,0.05860481155388675,0.5992132921474151,222,0
District_7,River_1,Monsoon,84.97085414012132,29.824680659093886,5.71238146128767,0.5374014451710033,0.23341813039093362,169,0
District_12,River_5,Summer,84.59494582314608,38.49833579478657,1.083575229765895,0.14487358659747962,0.6392818647994908,152,0
District_15,River_3,Monsoon,160.34711147885142,37.40980557085317,9.390952008035132,0.5732410732833287,0.5330198354709266,286,0
District_8,River_3,Winter,74.87471545375648,36.42749812023453,3.2236637169922964,0.6335931756738744,0.582800286540508,280,0
District_6,River_1,Summer,102.94945483214886,31.579649998043838,15.894053687567094,0.18208593760066583,0.25170128476604636,276,0
District_10,River_2,Winter,108.99108884783851,38.183083219001766,0.5980108597735866,0.005966707610417066,0.7891054443917351,256,0
District_3,River_1,Monsoon,74.529870196447,29.722973352787818,14.437327451093715,0.08545331250076382,0.8259615219930188,136,1
District_19,River_2,Summer,93.40699693286486,26.249801302062416,2.4370294819575666,0.6896128786531838,0.10475189546511687,209,0
District_17,River_3,Monsoon,153.04405510059092,41.96214465238779,13.088352112074631,0.3800988266891868,0.8676263644784327,95,1
District_7,River_5,Summer,119.1923701498877,26.627918169947577,-2.8496301330987293,0.37289499701649376,0.7758931183664193,196,0
District_20,River_4,Monsoon,124.20965451045547,22.78442770773317,1.332554913817547,0.691890444555585,0.5532422026553377,354,0
District_4,River_3,Summer,110.07927092596951,19.601357482241884,-6.276925978563064,0.49713239815397225,0.055099875195212755,33,0
District_14,River_2,Monsoon,175.9284935705783,24.77136320861661,6.037191768264647,0.6370852094402801,0.5232675044145394,221,0
District_20,River_1,Monsoon,44.84237187851156,26.95858256041619,4.575820868530925,0.919328865555584,0.468585592394564,116,1
District_15,River_3,Monsoon,222.2728152779255,22.717998115864454,8.284062787617039,0.5068641279416647,0.22346240617586222,60,0
District_8,River_5,Pre-monsoon,152.60791359291272,36.08931668261189,14.43157856658854,0.6380351569812627,0.8335346684900279,83,0
District_15,River_2,Pre-monsoon,160.05996513018212,35.61357571723571,7.721917957737143,0.6397133753196673,0.32054004027654037,334,0
District_20,River_1,Monsoon,165.43981137628012,25.820275813189593,1.3299139311189072,0.5346985043056354,0.5802546039285064,345,0
District_14,River_4,Monsoon,148.4288958385044,33.17316639652127,4.1558628640429705,0.6644334308827177,0.45055693996160795,255,0
District_9,River_2,Monsoon,35.72408642720889,25.596016394986115,9.040469176146537,0.8343453157159869,0.8784692284005959,238,1
District_8,River_1,Monsoon,46.32057453294026,25.556583937959115,2.0695537803901938,0.8078311414307705,0.500968082324428,99,0
District_17,River_4,Summer,126.52623147869976,27.412008500824985,9.22904866840435,0.05726956073256173,0.2779976944847372,178,0
District_2,River_1,Monsoon,125.79436483295586,25.85039040260687,0.9487259837334945,0.9517873193802738,0.7221447285957155,244,0
District_3,River_4,Summer,146.37892166618641,33.283563155189476,1.3807261834769973,0.8472007762401172,0.7673956317463555,119,0
District_8,River_4,Summer,103.67716959807795,17.85111387844241,4.884463506590862,0.9706024559894928,0.9346523599842966,103,0
District_12,River_4,Winter,36.060004950220055,41.6448306491809,-0.5237281751329403,0.19407938501542432,0.7462189062974993,225,0
District_1,River_1,Summer,91.28596300449071,27.838191040898344,0.0050967497097125225,0.5364083114619781,0.04959038139973637,272,0
District_10,River_4,Monsoon,137.4788620265175,21.25113840644254,-1.8152468822975343,0.439893569139445,0.8290784757956325,237,0
District_20,River_2,Monsoon,87.7057991897448,28.577115141951754,-1.8215430537652972,0.37695746185469625,0.4823245541094391,35,0
District_3,River_5,Summer,102.10458353014499,24.69998025458515,6.656768556110395,0.4065159171076398,0.14621176094451516,204,0
District_6,River_5,Monsoon,102.03282401223547,23.096770587075014,-2.52174112136601,0.9036206753524043,0.9784750843585929,356,1
District_7,River_4,Monsoon,72.21465554880524,21.1408648388036,8.60090345521772,0.6984459206413194,0.6500395976291355,302,0
District_20,River_5,Pre-monsoon,55.90087484609077,38.34945382038318,1.0940294803422805,0.3247498922248464,0.8923031547259793,71,1
District_18,River_5,Winter,201.3826242859354,20.00536305077793,10.096266810820534,0.37887831919797066,0.1776662096400652,132,0
District_11,River_4,Monsoon,169.94117883033388,21.311092500233812,-4.755903743864967,0.4685212532524722,0.7764357394625141,76,0
District_19,River_4,Summer,152.04895028895973,34.596913966176,6.108373851937253,0.3669300013324843,0.5965089666713489,327,0
District_5,River_2,Monsoon,112.45119359026013,28.01354014327169,9.267029863014201,0.21007321024931958,0.38632585222600213,174,0
District_19,River_3,Pre-monsoon,48.3582005802563,30.30041162151522,16.139869087268394,0.43534701880132276,0.21367340754873132,335,0
District_11,River_1,Monsoon,134.10039800908302,9.937346214035118,-7.745172463331065,0.07952633733086634,0.34074807305653465,326,0
District_12,River_4,Winter,160.77774893027356,36.20810495752568,11.905393460268378,0.8544203664031451,0.5340882896904051,236,0
District_10,River_4,Summer,87.12459083133157,35.26298972471419,4.0425456741152805,0.8248699132250603,0.7330370518155993,260,0
District_8,River_5,Monsoon,47.27245391744235,33.49030655350376,0.6984540666338646,0.8919208679919836,0.4359445211835524,356,0
District_9,River_2,Summer,234.41044876326026,29.73723748523189,8.810796718792012,0.4459105452249954,0.39253744917782973,327,0
District_4,River_5,Pre-monsoon,152.52635256313044,33.95295456351528,2.3613278058167686,0.651229255326812,0.008560897470198947,166,1
District_5,River_4,Summer,69.01546271247373,30.28449594196407,-0.9048758348070276,0.8099935336698117,0.9493025258001384,36,0
District_8,River_4,Monsoon,121.3699658121225,35.364328967608365,3.9746303933152998,0.31485706484486053,0.770720955695562,362,0
District_9,River_5,Winter,44.64435968168161,19.935225624581697,5.7023792296894475,0.6333846465197152,0.9958895345381426,23,0
District_15,River_4,Pre-monsoon,52.58595939715305,31.322732440579514,2.4473288303688516,0.4382322286323094,0.92033269514294,220,0
District_15,River_3,Monsoon,109.67816462483077,21.250478958549632,10.347738299432221,0.37371065555978933,0.862985020603296,28,1
District_16,River_1,Winter,60.97827621774262,26.520735379904018,2.6972711000710134,0.8594734997619636,0.0580827060134298,33,0
District_14,River_1,Monsoon,121.39996196132782,30.24908531989822,4.147805622495689,0.6240780375849324,0.6156112321938887,214,0
District_8,River_1,Monsoon,24.684718836797664,18.334343019036528,6.294180965916702,0.6233955180157558,0.2253551231776172,39,0
District_18,River_3,Monsoon,58.700236453832844,25.255535154106465,0.3298647704244697,0.15686378221861075,0.8815437124671406,22,1
District_10,River_4,Pre-monsoon,154.2544224066656,32.74723514762174,10.379996360452834,0.34691820445596344,0.8197684045766651,189,0
District_20,River_5,Winter,134.51018650191298,28.494285505430792,2.0769345960386105,0.841258258126293,0.17039417555813363,344,0
District_6,River_2,Monsoon,119.275803283638,31.185992838330307,-4.463694424657216,0.21349213762527797,0.7864700792820368,187,0
District_12,River_4,Summer,75.83892033135876,30.18925163875202,5.614789183326019,0.9704636303522161,0.9869164737521717,208,0
District_2,River_3,Winter,95.1223217142329,33.75855043895888,1.169787586846092,0.8318762170255027,0.35751271926484585,242,0
District_7,River_3,Summer,88.85382696316437,36.1301027597424,-2.235684995500527,0.26761456059129163,0.3652438600861807,110,0
District_16,River_1,Monsoon,218.68956223996543,34.38671892497868,5.211812726282096,0.10821896892653904,0.02513106399865095,61,0
District_3,River_4,Pre-monsoon,118.56205842098655,28.14077703561246,7.6663653579116895,0.1695556890976485,0.7270209538130278,141,0
District_13,River_1,Winter,233.59685923113034,36.33219380384013,-4.675090548819722,0.24220202698340298,0.8268991555172781,207,0
District_3,River_2,Summer,101.43480069323077,24.164913219531186,5.863158595122606,0.23774726868971696,0.046615075846950904,225,0
District_18,River_1,Monsoon,9.199801816683369,30.568025329578962,2.4482565817054276,0.016279311887926196,0.9452849613204043,215,0
District_11,River_2,Monsoon,10.566048866971947,24.583747308067252,17.24036767852119,0.7153016190795949,0.0734691241588824,362,1
District_8,River_3,Monsoon,168.5364870916256,31.801505647197878,1.16571971225303,0.977066755194324,0.5688601323890901,306,1
District_6,River_1,Pre-monsoon,110.35611376103518,29.132708553582045,6.9033147504772,0.2864342329450683,0.9273454751107809,197,1
District_1,River_1,Monsoon,67.82352234733759,22.260923511538742,10.051842523543343,0.01627879335025051,0.928365041780568,167,1
District_1,River_5,Summer,93.00511651873094,44.420693867373835,1.6806492274352398,0.918310107401148,0.1332599570703672,169,0
District_8,River_3,Monsoon,95.94235548271665,25.606868033142042,2.959027736849645,0.20619983052131785,0.9713226967831452,197,1
District_5,River_5,Monsoon,104.90527665350236,30.314365713599507,5.245932199351086,0.0071541188950347,0.2704277308523033,59,0
District_16,River_2,Monsoon,162.8985569425797,24.19837187283511,7.849154393310313,0.22412246279095216,0.3416428681788929,189,1
District_11,River_2,Summer,133.66352648405626,28.82665862638118,8.250369207825479,0.10401591554589829,0.6751166108082459,178,0
District_5,River_3,Summer,75.31504054417803,25.734714518443162,5.538602931155136,0.7260468402391252,0.11209351945815815,236,0
District_4,River_2,Pre-monsoon,12.214563157917091,31.40721438355895,7.295749659543756,0.0016415783293450836,0.5342966334707812,183,0
District_6,River_3,Pre-monsoon,39.595308886958534,7.150269626692381,1.665112547470744,0.441351509828555,0.8159761853040639,272,0
District_14,River_2,Monsoon,133.90048197485785,30.251569265147065,5.328538924369712,0.49195211043306064,0.49619349378371,203,0
District_19,River_4,Summer,178.24477483249706,36.09137477824563,6.9575796580362645,0.7842027148945,0.061059893129330134,155,0
District_9,River_1,Monsoon,44.212186736544275,24.02415688929004,9.106694593863153,0.5223643884885004,0.8050508935103132,119,0
District_12,River_4,Summer,41.08846969288227,28.47919901126681,7.751336315493156,0.12473753582762726,0.2402945248882994,87,0
District_11,River_3,Monsoon,79.09754354299265,35.62307686518534,13.536707008549222,0.4264802079570179,0.805634264206208,13,1
District_14,River_3,Summer,184.89910355303516,31.49140531582338,1.16143523816798,0.9345909157605461,0.938162041612844,122,1
District_16,River_4,Monsoon,104.10665712215955,27.977493577018116,8.119332501565074,0.2368043089124453,0.7548136908389808,325,0
District_1,River_1,Monsoon,64.69965939629978,28.52427818484084,-2.278836138227763,0.2994683284436618,0.033151903456892784,55,0
District_13,River_1,Monsoon,79.96909139927487,23.828823725883396,8.601718564572646,0.8732588138925137,0.6595448866049806,202,0
District_13,River_5,Monsoon,69.00239231171534,19.50394767956911,1.3711826942185787,0.7859647736068687,0.272150159991145,207,1
District_2,River_2,Monsoon,140.65776826765034,32.77710110393376,0.5766312285704291,0.2955167248289037,0.1989693796079396,79,0
District_4,River_5,Summer,209.57596770568665,21.676779505238777,9.009678960000066,0.7083729565568953,0.7608330792432537,316,1
District_6,River_1,Summer,109.23881377668131,28.469128435825237,7.745066882321561,0.08511557521679602,0.28954210522873947,215,0
District_5,River_4,Monsoon,155.9346578115468,23.658854017549583,0.09982235375027404,0.5429940223259239,0.1435894829999721,314,0
District_3,River_2,Monsoon,40.326587438404275,31.10059442084843,6.820918240410969,0.8709759315709663,0.1709007544134502,320,1
District_1,River_4,Monsoon,210.53592694178275,23.346134323751066,14.398607211124755,0.842517330577973,0.6772640027018672,162,1
District_4,River_5,Summer,38.698685281603794,43.489577349778344,-0.9135267793588415,0.2028453412506993,0.4574549912172152,132,0
District_20,River_3,Monsoon,165.55723971545785,33.3432736299463,4.712315778460167,0.5331654457534472,0.20862939716442386,77,0
District_2,River_4,Winter,110.77079711828695,32.19430257679907,0.7539344397217849,0.3984610068269152,0.07969339516721663,329,1
District_5,River_5,Monsoon,38.226439015413945,23.13698483189874,0.7162309351393867,0.5608556077368267,0.9372634401165557,69,1
District_3,River_5,Monsoon,139.7759929185196,20.81754843845552,13.490331831632496,0.0750728488107203,0.9975297964264821,226,0
District_9,River_5,Monsoon,94.39726839718064,34.25124297538567,4.016857292285978,0.9813556438038745,0.3941720777894515,180,1
District_20,River_3,Monsoon,42.34457413018637,23.342057072157672,-3.201838095652322,0.5635144388697018,0.2486932545020195,264,0
District_6,River_3,Monsoon,103.94374172895945,20.62806347491051,5.276126170077872,0.11928965231085797,0.04177636616090352,272,0
District_18,River_3,Monsoon,12.551235385364834,30.90075444459496,3.446790470225847,0.642268421944959,0.3072767381566859,148,1
District_6,River_2,Monsoon,75.4746309552203,34.18537262168267,3.2906920538917843,0.007713489750833524,0.5827432677052177,328,0
District_19,River_3,Winter,53.71641636696506,27.995343508050446,-0.4216378437394952,0.006467072218631409,0.5244053084213877,285,0
District_12,River_3,Monsoon,92.92536536308224,27.47129951553348,-2.165778064668777,0.17914656861363332,0.41129293583837223,275,0
District_11,River_3,Monsoon,17.107918213849963,31.983425771719862,3.0374998442047625,0.27092882420399234,0.3620866009951069,217,0
District_2,River_4,Monsoon,8.773852448845453,16.659903327293204,-3.5866691762331957,0.2631604486531808,0.9782300371278067,37,0
District_15,River_3,Summer,62.958872247026626,29.11603937039396,5.914434211758102,0.4431716653856965,0.5002716122907597,67,0
District_12,River_2,Winter,91.47385358297218,34.12278880723165,-1.8773979871930955,0.5131946821309225,0.00886346257289905,127,0
District_12,River_5,Summer,59.19474137230298,27.053833423483347,8.210457529895523,0.42215176802355203,0.6992449266087623,147,0
District_9,River_4,Monsoon,127.61827785540584,22.732164313624637,4.264046817384252,0.37388870813432074,0.583232769265016,52,0
District_2,River_1,Monsoon,207.37717547217926,28.23617524948706,4.578302679923846,0.6701398743473544,0.15819057684887305,63,0
District_3,River_3,Monsoon,61.36526879653505,32.53430337967753,9.667097750003034,0.24833702731484886,0.708341893244085,354,0
District_12,River_5,Monsoon,165.13156208673365,30.56511457647172,6.765131923620734,0.6278065256993617,0.019893285248156256,55,0
District_16,River_5,Winter,78.78967779532111,29.552546832290407,0.8967254516735899,0.956667539918459,0.7254218332006406,9,0
District_1,River_4,Summer,200.24806300495058,19.166321809995424,8.860720675941092,0.4717731943660678,0.1494395112628839,8,0
District_3,River_1,Summer,82.55067569388143,22.854140057904207,6.535490218859406,0.5111976200400261,0.9845573966341173,211,0
District_20,River_2,Monsoon,37.07743890522098,40.740199484168,1.7077674268553626,0.7282787194956213,0.511407425628642,101,0
District_2,River_5,Monsoon,156.2429816262814,45.32573017516295,4.0338196379333455,0.5073957904681337,0.010697734448507967,47,0
District_9,River_5,Monsoon,40.91145157360542,18.66098673972442,-8.4570886057285,0.14390750589094714,0.8380638536104524,280,0
District_19,River_5,Monsoon,150.72782296265208,37.15734466937719,6.595537825764165,0.6107033434214247,0.824819533935216,322,0
District_15,River_5,Pre-monsoon,120.31829892266013,34.07105514987551,5.826203868740498,0.5087734642177975,0.7633572113968997,29,0
District_18,River_4,Monsoon,73.77895207239386,24.664385494979424,2.536831540349332,0.951476551810671,0.5379424310444652,49,1
District_11,River_1,Pre-monsoon,55.20780190164858,28.53662480744068,14.142479410564325,0.09300344159864704,0.21845030973984747,112,0
District_16,River_5,Winter,103.04689320071374,28.739316370774276,6.880508104962539,0.536468341038835,0.6399882410041652,197,0
District_17,River_2,Monsoon,128.52966873936413,30.28610476516094,7.913028726047072,0.6169309321611369,0.8479801486074097,321,0
District_5,River_2,Monsoon,95.26755302946498,23.048262404709426,-1.9815452165490566,0.6198942454013211,0.4930235920405811,77,0
District_12,River_3,Winter,173.593492148215,24.801419174642852,7.603719526329695,0.059700722379761983,0.06714849137713275,103,0
District_11,River_5,Monsoon,44.429852142863204,14.913751205699858,-2.291712624993097,0.3278307191076917,0.9752631142173858,8,0
District_15,River_5,Monsoon,96.18099686866877,32.026392840537206,5.179474900074041,0.26254298568058865,0.6767265084213616,123,0
District_3,River_5,Monsoon,153.12680775672135,24.697063812690516,3.709020893989666,0.6799869619800036,0.9818864822868062,310,0
District_1,River_5,Monsoon,43.90743461033256,14.103390961769952,-3.6662550454251823,0.7354121797715261,0.18699345186927652,275,0
District_20,River_5,Winter,156.35341571067997,34.50557998011222,1.6577060172695508,0.20926939481021312,0.20339063335860552,238,0
District_16,River_2,Monsoon,92.32839439144513,27.37735944708111,1.6402972525113588,0.8260803964617704,0.10047662480465458,10,1
District_2,River_1,Summer,108.01508010119363,37.4431594516984,10.532841029266987,0.48503385812388433,0.21046112175114606,177,0
District_2,River_1,Summer,77.06196008958405,29.414099519313773,3.2092304071912525,0.2629608279394592,0.10834112596482692,306,0
District_3,River_3,Monsoon,36.67521077264894,20.79673013875876,0.06858918123054458,0.29975303870841263,0.2730359511534818,354,0
District_8,River_2,Winter,98.98174307627009,32.898678048079624,4.041917409176106,0.2635372644285936,0.5804097361004134,74,0
District_15,River_5,Monsoon,72.2317259617212,30.633616140065634,5.874421302768703,0.6044417920645636,0.8197440947173115,18,0
District_7,River_1,Summer,179.17946478322298,35.13155740683178,0.42062150867570125,0.5270658482053552,0.09633894127480347,10,0
District_6,River_4,Monsoon,124.38765731087629,35.86612693986137,6.421228180058134,0.9387299609678159,0.15753923264897995,66,0
District_9,River_4,Monsoon,92.61188149026465,23.796706751002624,12.438029231139437,0.2736890133113843,0.28981873720095797,9,0
District_20,River_4,Monsoon,158.67308332779757,34.81635693583757,11.108499635540564,0.3191773481993673,0.3433329739894857,127,0
District_1,River_5,Summer,96.67098160229091,30.235068217353586,5.9129303251478476,0.006477339535776783,0.8891914859285596,240,0
District_8,River_5,Monsoon,139.38080727588866,29.721786697516418,9.861313738866855,0.29833868867201296,0.2267730864326003,38,0
District_3,River_3,Monsoon,152.46609840896502,27.77356442990165,1.4771595636432955,0.2508800315031322,0.12792332356259095,135,0
District_4,River_3,Monsoon,84.6872092912975,18.948694705115877,10.653820519401728,0.4019957398652685,0.8737498527711853,259,1
District_15,River_3,Monsoon,122.93781939841863,41.89934054930885,0.5821181168308467,0.4956405720405481,0.8826952840675614,154,1
District_6,River_4,Summer,81.23842975773233,17.34108381671749,7.1815660471927245,0.670251195807824,0.785229432085453,116,0
District_15,River_5,Winter,158.5338364598272,25.313657018633712,8.753207704913969,0.1918885142770732,0.38134319724954957,40,0
District_3,River_4,Pre-monsoon,99.13524810565137,36.28167927921517,6.586907758000981,0.5564188462517122,0.9128229477560101,89,0
District_14,River_3,Monsoon,166.48650339275852,36.63444545263015,9.997037401199503,0.7286428652352198,0.4393349466300154,357,1
District_20,River_5,Monsoon,102.60516321263165,23.76738207535597,4.449245035725826,0.24118211049743932,0.7915469786266217,99,0
District_14,River_2,Summer,229.58865664793194,20.523891389456953,3.784428900997744,0.3512115976379826,0.4349074099443341,174,0
District_4,River_1,Winter,65.43765187779003,23.79697207583752,11.814015938476036,0.20511861769737438,0.4818895343079781,283,0
District_12,River_1,Monsoon,146.4639653222196,22.543065557093918,10.038943380396951,0.11103206396373899,0.860287184489594,227,0
District_17,River_3,Winter,106.39612116985931,24.44912204026094,15.573923131569826,0.756204064441924,0.0009421478831175278,118,0
District_7,River_4,Summer,88.42346871328581,37.43385218953449,5.41271841946819,0.2400635989086053,0.2739871746520217,71,0
District_9,River_2,Monsoon,-0.05568063479394336,17.3845245851766,4.982428454793433,0.3675686895702055,0.6438735337918895,166,0
District_3,River_5,Summer,104.57320561346282,27.958727684938257,11.407165072659613,0.24768684834217736,0.9219319474319155,148,0
District_13,River_4,Monsoon,55.99249405864669,21.218606748805136,8.876936240634448,0.04382466788067174,0.012548224622858428,215,0
District_15,River_3,Pre-monsoon,83.01040289384119,15.364719934984414,6.438262014892418,0.7289903193580382,0.4642985706967033,342,0
District_18,River_4,Winter,51.97633733559322,39.390474766811224,11.491116935340385,0.6433299418884232,0.5164959274373487,149,0
District_19,River_3,Monsoon,65.52306604975222,25.569739881091888,1.328832739492889,0.4761260922560414,0.9993971498675541,234,0
District_1,River_1,Monsoon,56.19984580747246,30.028748935228517,5.095151522438454,0.6743359113814086,0.6971081198435846,69,0
District_6,River_1,Pre-monsoon,45.44782591493481,15.896078543128437,12.138144233756764,0.8464998964856051,0.1263411577592003,168,0
District_2,River_4,Summer,16.170551391473282,23.72731231489591,-1.1423471697068557,0.6184624913776215,0.5553485950457091,240,0
District_14,River_2,Monsoon,118.1793308489654,27.006089493400754,4.072859010327862,0.90678522519685,0.15400828657607735,235,0
District_6,River_5,Winter,105.14460489741371,37.06241173832455,3.154540313009476,0.20149519407637384,0.7261245244677447,54,0
District_14,River_3,Winter,141.87818303054465,30.306646507389456,7.425385028006902,0.8833576198857341,0.36338653256372855,33,0
District_4,River_5,Monsoon,83.21750602712406,27.348939964905565,-1.2085646008284592,0.5415348222537694,0.6609399532902148,193,0
District_8,River_1,Monsoon,64.21376198838657,30.00182255320443,6.775876178844907,0.8416257405472413,0.8945596083467487,356,1
District_3,River_2,Winter,92.74449390654404,26.798736508967885,6.481789919545548,0.7438095408977811,0.7916548486851543,336,0
District_19,River_2,Monsoon,138.66695812262543,34.09393345227793,3.3487281143180856,0.057639861350987864,0.7967533985669161,211,0
District_14,River_5,Monsoon,113.38299227274801,26.328165413169508,3.4306365863859467,0.8377957629761962,0.28055709901596626,69,0
District_20,River_1,Summer,98.74733350088651,20.926205807513988,6.989186301469291,0.33728848078978524,0.5910459638812893,151,0
District_17,River_5,Monsoon,123.14056440193355,16.151406454869086,0.6017570832898453,0.42313524919895384,0.18769686434098054,54,0
District_8,River_4,Monsoon,99.87343567897966,32.0058565284444,5.1733475558123825,0.011074536248939726,0.22100955544003176,259,0
District_14,River_2,Monsoon,71.67138443713294,22.261903306127273,0.9388903426639534,0.7587215275716062,0.7078346004723858,306,0
District_6,River_2,Winter,155.5557613661191,31.84326780772655,5.3261451283200305,0.46695731052669887,0.4068688598206257,274,0
District_16,River_4,Winter,32.03617893492853,35.75631679163904,-0.44279083125546936,0.9396183107860041,0.8885507086852117,259,0
District_19,River_1,Winter,32.38244435422496,18.230742551797643,4.528696219029529,0.2809979464821961,0.4871771947149759,362,0
District_14,River_2,Monsoon,103.50435135517102,26.200442398634213,2.4072078550184974,0.49607177865376795,0.0689785113580943,115,0
District_19,River_3,Winter,105.42214226197707,27.355658228475946,8.970094459686635,0.4111348370036698,0.4147229732153027,259,0
District_3,River_3,Pre-monsoon,120.24773391057677,25.309895525016938,4.280189616352193,0.7921100117488042,0.13396730377856947,142,1
District_10,River_1,Monsoon,87.42856833487261,30.20647579439236,7.3082130087353905,0.5356435392611277,0.9944817873024965,136,1
District_19,River_4,Monsoon,170.82342133525563,31.817696550189005,-0.9934448686563764,0.4598779315093482,0.023779437293541483,288,1
District_9,River_5,Summer,22.316837850228907,28.88702875246797,6.4773546605402625,0.946819753907672,0.5617090054554025,350,0
District_20,River_1,Monsoon,108.28226492455298,39.89208916477064,-2.033194798611916,0.37794331648662804,0.36441359451259536,19,0
District_13,River_5,Monsoon,133.19713706140655,29.01399892565797,0.18024050473418818,0.49001900648946073,0.6068764849249878,262,0
District_7,River_1,Monsoon,164.50940715000723,33.01245371107255,-0.886697780283388,0.554140838179994,0.5390836906111274,329,0
District_14,River_3,Monsoon,168.75650196569566,22.341623196530392,9.49198266298697,0.05386484858456886,0.9180884115266041,48,1
District_9,River_4,Monsoon,49.13791266996447,32.06212316418164,11.756916278057954,0.5265121651585598,0.18246260698137373,222,0
District_19,River_3,Monsoon,118.62056024143475,19.797829214724963,9.335737174627015,0.33579998763100516,0.11966998486314295,184,0
District_15,River_4,Summer,93.8808005225714,23.117650774014763,3.4241656853388935,0.650246810462248,0.8703604841369423,326,0
District_20,River_5,Winter,96.00277533913062,28.061215896973525,3.917710866471759,0.6436247536405311,0.9317548739809938,317,0
District_14,River_1,Winter,163.58120707681053,18.178334982143078,-7.779523885872997,0.7112985765648949,0.3551155873484294,176,0
District_6,River_2,Monsoon,200.65622872534476,35.72976200414941,-6.373167792642836,0.3991502762368071,0.956298309449935,31,0
District_4,River_2,Winter,118.20292251026505,33.15277596580211,10.091879075242314,0.10478761702944794,0.34284772114750883,170,0
District_8,River_4,Monsoon,-3.308954025422514,27.153351521786334,6.967145392609194,0.4391531982923853,0.5843995323674489,213,0
District_17,River_4,Summer,18.545343270075907,7.175051945611033,7.8240384115188135,0.5521865160311454,0.6667187596251559,40,0
District_9,River_3,Summer,108.82377062216058,24.485750834267805,-0.46549077090976465,0.024850251207478524,0.993941242382997,335,0
District_1,River_2,Winter,140.14188291912532,35.59781911544516,-7.763293758365547,0.5473629997844208,0.17031822437913924,235,0
District_20,River_3,Monsoon,60.25110198207051,29.60014768828313,0.9627659741134087,0.3992763272725266,0.29469606307061735,277,0
District_14,River_5,Summer,93.59354767094304,34.85317478971442,2.519827375154902,0.4784574081551983,0.5462008964658526,299,0
District_11,River_2,Monsoon,177.38001618433097,22.4381349086534,7.041166075309837,0.3033362435038315,0.21466652764045024,314,0
District_3,River_5,Monsoon,77.72377566698884,20.177155385156397,8.947305381442131,0.49213952899143054,0.5800287734857954,166,0
District_9,River_1,Monsoon,185.42698946375705,12.904489176492707,-1.4763124932295706,0.8818406706371703,0.7781590073813289,128,1
District_14,River_3,Pre-monsoon,74.25827206826214,17.447443459667397,16.029710255109755,0.7878490484634785,0.8792442327316726,125,0
District_9,River_4,Monsoon,148.0138701921924,30.666206632303407,-2.1329710552011254,0.616044178403239,0.3362284080884961,15,0
District_4,River_2,Summer,97.19273502885567,27.08910445584506,6.351265222113705,0.6265771060247365,0.1725544261040861,189,0
District_4,River_3,Monsoon,133.54550432676152,25.491519474789406,0.22683509846002048,0.8953903751959995,0.685711783666675,37,0
District_8,River_4,Monsoon,196.84775535144271,20.521239175197902,16.541081378349855,0.47969617728696967,0.6865293582519171,267,0
District_2,River_1,Winter,128.56074091819477,22.511168353953217,11.140646734777405,0.5393466800594673,0.43789721952902405,94,0
District_9,River_2,Monsoon,170.6770163095776,31.10501574579296,-4.29553507447741,0.8601785638861535,0.5936121351334548,118,1
